All by-Identity Ungapped Fragments (Hits based approach)
[Abr.98/Apr.2010/Dec.2011 -- <ortrelles@uma.es>
SeqX filename        : atr_e2.fasta
SeqY filename        : atr_e5.fasta
SeqX name            : atr_e2
SeqY name            : atr_e5
SeqX length          : 1000000
SeqY length          : 1000000
Min.fragment.length  : 200
Min.Identity         : 40
Tot Hits (seeds)     : 29968646
Tot Hits (seeds) used: 29967716
Total fragments      : 51
========================================================
Total CSB: 0
========================================================
Type,xStart,yStart,xEnd,yEnd,strand(f/r),block,length,score,ident,similarity,%ident,SeqX,SeqY
Frag,145144,893862,145448,894166,f,0,305,1044,283,0.86,0.93,0,0
Frag,275217,689060,275648,689491,f,0,432,1384,389,0.80,0.90,0,0
Frag,472372,774187,472580,774395,f,0,209,756,199,0.90,0.95,0,0
Frag,285896,521293,286170,521567,f,0,275,972,259,0.88,0.94,0,0
Frag,285651,521042,285897,521288,f,0,247,828,227,0.84,0.92,0,0
Frag,320734,521048,320970,521284,f,0,237,788,217,0.83,0.92,0,0
Frag,224149,257408,224495,257754,f,0,347,1084,309,0.78,0.89,0,0
Frag,520996,521205,521345,521554,f,0,350,1232,329,0.88,0.94,0,0
Frag,286120,258252,286367,258499,f,0,248,856,231,0.86,0.93,0,0
Frag,285652,257775,285897,258020,f,0,246,848,229,0.86,0.93,0,0
Frag,551743,521041,552216,521514,f,0,474,1592,436,0.84,0.92,0,0
Frag,320734,257780,320970,258016,f,0,237,804,219,0.85,0.92,0,0
Frag,438221,314528,438438,314745,f,0,218,632,188,0.72,0.86,0,0
Frag,224399,73454,224632,73687,f,0,234,856,224,0.91,0.96,0,0
Frag,269457,74786,269658,74987,f,0,202,344,144,0.43,0.71,0,0
Frag,354324,96966,354621,97263,f,0,298,1112,288,0.93,0.97,0,0
Frag,493568,222154,493772,222358,f,0,205,636,182,0.78,0.89,0,0
Frag,552215,258249,552465,258499,f,0,251,828,229,0.82,0.91,0,0
Frag,551745,257775,552061,258091,f,0,317,1068,292,0.84,0.92,0,0
Frag,612444,276306,612675,276537,f,0,232,664,199,0.72,0.86,0,0
Frag,851375,299069,851603,299297,f,0,229,764,210,0.83,0.92,0,0
Frag,930096,231671,930302,231877,f,0,207,684,189,0.83,0.91,0,0
Frag,220034,171914,220490,171458,r,0,457,812,330,0.44,0.72,0,0
Frag,219576,172381,220017,171940,r,0,442,976,343,0.55,0.78,0,0
Frag,236827,228658,237045,228440,r,0,219,476,169,0.54,0.77,0,0
Frag,354423,152705,354676,152452,r,0,254,936,244,0.92,0.96,0,0
Frag,285958,257754,286230,257482,r,0,273,876,246,0.80,0.90,0,0
Frag,520996,73700,521232,73464,r,0,237,820,221,0.86,0.93,0,0
Frag,551843,73764,552339,73268,r,0,497,1300,411,0.65,0.83,0,0
Frag,286075,353049,286446,352678,r,0,372,1272,345,0.85,0.93,0,0
Frag,268913,417275,269123,417065,r,0,211,684,191,0.81,0.91,0,0
Frag,224284,521566,224632,521218,r,0,349,1076,309,0.77,0.89,0,0
Frag,521146,257754,521346,257554,r,0,201,648,181,0.81,0.90,0,0
Frag,552097,228185,552328,227954,r,0,232,448,172,0.48,0.74,0,0
Frag,285655,589105,285897,588863,r,0,243,844,227,0.87,0.93,0,0
Frag,286124,588685,286349,588460,r,0,226,760,208,0.84,0.92,0,0
Frag,612037,276532,612263,276306,r,0,227,668,197,0.74,0.87,0,0
Frag,552219,353003,552473,352749,r,0,255,876,237,0.86,0.93,0,0
Frag,320731,589106,320968,588869,r,0,238,848,225,0.89,0.95,0,0
Frag,930092,22668,930301,22459,r,0,210,672,189,0.80,0.90,0,0
Frag,929929,74939,930302,74566,r,0,374,896,299,0.60,0.80,0,0
Frag,721547,314744,721976,314315,r,0,430,1176,362,0.68,0.84,0,0
Frag,978856,74853,979118,74591,r,0,263,900,244,0.86,0.93,0,0
Frag,551748,589105,552077,588776,r,0,330,1136,307,0.86,0.93,0,0
Frag,552222,588685,552447,588460,r,0,226,752,207,0.83,0.92,0,0
