All by-Identity Ungapped Fragments (Hits based approach)
[Abr.98/Apr.2010/Dec.2011 -- <ortrelles@uma.es>
SeqX filename        : gam_e1.fasta
SeqY filename        : gam_e5.fasta
SeqX name            : gam_e1
SeqY name            : gam_e5
SeqX length          : 1000000
SeqY length          : 1000000
Min.fragment.length  : 200
Min.Identity         : 40
Tot Hits (seeds)     : 34291922
Tot Hits (seeds) used: 34286228
Total fragments      : 395
========================================================
Total CSB: 0
========================================================
Type,xStart,yStart,xEnd,yEnd,strand(f/r),block,length,score,ident,similarity,%ident,SeqX,SeqY
Frag,11807,966783,12063,967039,f,0,257,732,220,0.71,0.86,0,0
Frag,13211,830393,13423,830605,f,0,213,788,205,0.92,0.96,0,0
Frag,11807,818603,12142,818938,f,0,336,1000,293,0.74,0.87,0,0
Frag,18998,820703,19218,820923,f,0,221,716,200,0.81,0.90,0,0
Frag,188977,880655,189418,881096,f,0,442,1200,371,0.68,0.84,0,0
Frag,13318,653712,13559,653953,f,0,242,712,210,0.74,0.87,0,0
Frag,14324,648331,14609,648616,f,0,286,1008,269,0.88,0.94,0,0
Frag,23074,646136,23279,646341,f,0,206,712,192,0.86,0.93,0,0
Frag,139198,727155,139407,727364,f,0,210,680,190,0.81,0.90,0,0
Frag,89565,676720,89774,676929,f,0,210,768,201,0.91,0.96,0,0
Frag,66619,647845,67022,648248,f,0,404,1464,385,0.91,0.95,0,0
Frag,89552,652894,89752,653094,f,0,201,328,141,0.41,0.70,0,0
Frag,139199,702435,139408,702644,f,0,210,496,167,0.59,0.80,0,0
Frag,188966,741703,189416,742153,f,0,451,1156,370,0.64,0.82,0,0
Frag,189188,661219,189418,661449,f,0,231,548,184,0.59,0.80,0,0
Frag,188892,650340,189416,650864,f,0,525,1428,441,0.68,0.84,0,0
Frag,341320,792942,341533,793155,f,0,214,680,192,0.79,0.90,0,0
Frag,340890,792440,341605,793155,f,0,716,2768,704,0.97,0.98,0,0
Frag,341392,792870,341989,793467,f,0,598,2256,581,0.94,0.97,0,0
Frag,341464,792870,341677,793083,f,0,214,664,190,0.78,0.89,0,0
Frag,342649,793014,342872,793237,f,0,224,544,180,0.61,0.80,0,0
Frag,342799,793084,343182,793467,f,0,384,1448,373,0.94,0.97,0,0
Frag,189179,616676,189416,616913,f,0,238,752,213,0.79,0.89,0,0
Frag,372374,792942,372588,793156,f,0,215,684,193,0.80,0.90,0,0
Frag,371932,792433,372268,792769,f,0,337,1308,332,0.97,0.99,0,0
Frag,372295,792791,372587,793083,f,0,293,1100,284,0.94,0.97,0,0
Frag,372945,793012,373400,793467,f,0,456,1728,444,0.95,0.97,0,0
Frag,23317,412505,23517,412705,f,0,201,644,181,0.80,0.90,0,0
Frag,18994,394739,19216,394961,f,0,223,708,200,0.79,0.90,0,0
Frag,303937,679556,304200,679819,f,0,264,984,255,0.93,0.97,0,0
Frag,337674,676721,337885,676932,f,0,212,752,200,0.89,0.94,0,0
Frag,398937,725371,399137,725571,f,0,201,332,142,0.41,0.71,0,0
Frag,398933,725128,399137,725332,f,0,205,364,148,0.44,0.72,0,0
Frag,398933,725122,399137,725326,f,0,205,372,149,0.45,0.73,0,0
Frag,398931,725106,399137,725312,f,0,207,340,146,0.41,0.71,0,0
Frag,14324,339420,14609,339705,f,0,286,1024,271,0.90,0.95,0,0
Frag,89565,409709,89771,409915,f,0,207,788,202,0.95,0.98,0,0
Frag,339209,652908,339415,653114,f,0,207,748,197,0.90,0.95,0,0
Frag,11807,325345,12142,325680,f,0,336,968,289,0.72,0.86,0,0
Frag,372640,676721,372845,676926,f,0,206,776,200,0.94,0.97,0,0
Frag,11807,313577,12142,313912,f,0,336,952,287,0.71,0.85,0,0
Frag,24861,312516,25293,312948,f,0,433,1196,366,0.69,0.85,0,0
Frag,650050,924080,650555,924585,f,0,506,1776,475,0.88,0.94,0,0
Frag,649707,923733,650048,924074,f,0,342,1232,325,0.90,0.95,0,0
Frag,66619,338934,67022,339337,f,0,404,1568,398,0.97,0.99,0,0
Frag,70748,309598,70974,309824,f,0,227,780,211,0.86,0.93,0,0
