All by-Identity Ungapped Fragments (Hits based approach)
[Abr.98/Apr.2010/Dec.2011 -- <ortrelles@uma.es>
SeqX filename        : atr_e1.fasta
SeqY filename        : atr_e4.fasta
SeqX name            : atr_e1
SeqY name            : atr_e4
SeqX length          : 1000000
SeqY length          : 1000000
Min.fragment.length  : 200
Min.Identity         : 40
Tot Hits (seeds)     : 20779445
Tot Hits (seeds) used: 20778999
Total fragments      : 28
========================================================
Total CSB: 0
========================================================
Type,xStart,yStart,xEnd,yEnd,strand(f/r),block,length,score,ident,similarity,%ident,SeqX,SeqY
Frag,104963,699831,105299,700167,f,0,337,1196,318,0.89,0.94,0,0
Frag,105540,700347,105758,700565,f,0,219,780,207,0.89,0.95,0,0
Frag,105035,688834,105298,689097,f,0,264,928,248,0.88,0.94,0,0
Frag,105034,629211,105265,629442,f,0,232,784,214,0.84,0.92,0,0
Frag,105540,629706,105758,629924,f,0,219,708,198,0.81,0.90,0,0
Frag,495220,923327,495475,923582,f,0,256,720,218,0.70,0.85,0,0
Frag,494378,917857,494714,918193,f,0,337,1044,299,0.77,0.89,0,0
Frag,495130,918425,495418,918713,f,0,289,740,237,0.64,0.82,0,0
Frag,359907,657572,360243,657908,f,0,337,1196,318,0.89,0.94,0,0
Frag,437799,671316,438011,671528,f,0,213,548,175,0.64,0.82,0,0
Frag,558012,754611,558240,754839,f,0,229,844,220,0.92,0.96,0,0
Frag,494367,573540,494609,573782,f,0,243,788,220,0.81,0.91,0,0
Frag,494901,574058,495106,574263,f,0,206,752,197,0.91,0.96,0,0
Frag,733570,699831,733830,700091,f,0,261,884,241,0.85,0.92,0,0
Frag,733909,689098,734192,689381,f,0,284,968,263,0.85,0.93,0,0
Frag,733548,578997,733761,579210,f,0,214,720,197,0.84,0.92,0,0
Frag,619276,455502,619484,455710,f,0,209,684,190,0.82,0.91,0,0
Frag,946634,357050,946920,357336,f,0,287,1044,274,0.91,0.95,0,0
Frag,946437,356830,946642,357035,f,0,206,720,193,0.87,0.94,0,0
Frag,359251,474272,359451,474072,r,0,201,768,196,0.96,0.98,0,0
Frag,187116,647574,187319,647371,r,0,204,528,168,0.65,0.82,0,0
Frag,393862,647495,394116,647241,r,0,255,876,237,0.86,0.93,0,0
Frag,393626,721541,394087,721080,r,0,462,776,328,0.42,0.71,0,0
Frag,876979,354515,877299,354195,r,0,321,940,278,0.73,0.87,0,0
Frag,558781,958580,559032,958329,r,0,252,704,214,0.70,0.85,0,0
