All by-Identity Ungapped Fragments (Hits based approach)
[Abr.98/Apr.2010/Dec.2011 -- <ortrelles@uma.es>
SeqX filename        : atr_e3.fasta
SeqY filename        : gam_e3.fasta
SeqX name            : e3
SeqY name            : e3
SeqX length          : 41753967
SeqY length          : 49364325
Min.fragment.length  : 200
Min.Identity         : 65
Tot Hits (seeds)     : 172264
Tot Hits (seeds) used: 169364
Total fragments      : 1315
========================================================
Total CSB: 0
========================================================
Type,xStart,yStart,xEnd,yEnd,strand(f/r),block,length,score,ident,similarity,%ident,SeqX,SeqY
Frag,6207061,40194016,6208016,40194971,f,0,956,2856,835,0.75,0.87,0,0
Frag,6203870,40190769,6204856,40191755,f,0,987,2660,826,0.67,0.84,0,0
Frag,6184039,40170752,6184310,40171023,f,0,272,760,231,0.70,0.85,0,0
Frag,6173140,40159105,6173723,40159688,f,0,584,1792,516,0.77,0.88,0,0
Frag,6173990,40159759,6174220,40159989,f,0,231,788,214,0.85,0.93,0,0
Frag,6141416,40122907,6141761,40123252,f,0,346,1096,310,0.79,0.90,0,0
Frag,6132353,40113358,6133390,40114395,f,0,1038,2816,871,0.68,0.84,0,0
Frag,13581288,42387535,13581518,42387765,f,0,231,892,227,0.97,0.98,0,0
Frag,13580211,42386286,13580433,42386508,f,0,223,852,218,0.96,0.98,0,0
Frag,13585189,42390866,13585393,42391070,f,0,205,692,189,0.84,0.92,0,0
Frag,13590545,42395900,13590810,42396165,f,0,266,728,224,0.68,0.84,0,0
Frag,13588220,42393571,13588434,42393785,f,0,215,796,207,0.93,0.96,0,0
Frag,13591785,42397024,13592089,42397328,f,0,305,868,261,0.71,0.86,0,0
Frag,13592878,42398114,13593190,42398426,f,0,313,892,268,0.71,0.86,0,0
Frag,13595655,42400735,13595982,42401062,f,0,328,1248,320,0.95,0.98,0,0
Frag,13596639,42401652,13596934,42401947,f,0,296,1072,282,0.91,0.95,0,0
Frag,13598719,42403652,13599559,42404492,f,0,841,2660,753,0.79,0.90,0,0
Frag,13598326,42403258,13598658,42403590,f,0,333,964,287,0.72,0.86,0,0
Frag,13609934,42413822,13610329,42414217,f,0,396,1312,362,0.83,0.91,0,0
Frag,13530996,42328579,13531214,42328797,f,0,219,804,210,0.92,0.96,0,0
Frag,13440506,42229987,13441088,42230569,f,0,583,1804,517,0.77,0.89,0,0
