All by-Identity Ungapped Fragments (Hits based approach)
[Abr.98/Apr.2010/Dec.2011 -- <ortrelles@uma.es>
SeqX filename        : alb_e2.fasta
SeqY filename        : gam_e2.fasta
SeqX name            : e2
SeqY name            : e2
SeqX length          : 51801758
SeqY length          : 61545105
Min.fragment.length  : 200
Min.Identity         : 65
Tot Hits (seeds)     : 865107
Tot Hits (seeds) used: 862245
Total fragments      : 1354
========================================================
Total CSB: 0
========================================================
Type,xStart,yStart,xEnd,yEnd,strand(f/r),block,length,score,ident,similarity,%ident,SeqX,SeqY
Frag,1297646,51701125,1297874,51701353,f,0,229,700,202,0.76,0.88,0,0
Frag,1281072,51642758,1283032,51644718,f,0,1961,5988,1729,0.76,0.88,0,0
Frag,1199950,51494781,1200218,51495049,f,0,269,796,234,0.74,0.87,0,0
Frag,1167939,51414404,1168503,51414968,f,0,565,1572,479,0.70,0.85,0,0
Frag,1186019,51432175,1186271,51432427,f,0,253,964,247,0.95,0.98,0,0
Frag,1143284,51371166,1143487,51371369,f,0,204,560,172,0.69,0.84,0,0
Frag,7788560,56779585,7789169,56780194,f,0,610,1808,531,0.74,0.87,0,0
Frag,6968037,51894942,6968333,51895238,f,0,297,932,265,0.78,0.89,0,0
Frag,6965842,51892444,6966085,51892687,f,0,244,768,218,0.79,0.89,0,0
Frag,6965297,51891886,6965793,51892382,f,0,497,1508,437,0.76,0.88,0,0
Frag,12846720,53795740,12847156,53796176,f,0,437,1356,388,0.78,0.89,0,0
Frag,10839858,47832051,10840227,47832420,f,0,370,984,308,0.66,0.83,0,0
Frag,10840310,47832493,10840768,47832951,f,0,459,1252,386,0.68,0.84,0,0
Frag,10822135,47808137,10823630,47809632,f,0,1496,4496,1310,0.75,0.88,0,0
Frag,10774671,47750024,10775160,47750513,f,0,490,1536,437,0.78,0.89,0,0
Frag,10773241,47748572,10774037,47749368,f,0,797,2244,679,0.70,0.85,0,0
Frag,10777453,47752782,10778123,47753452,f,0,671,1804,561,0.67,0.84,0,0
Frag,10759817,47730378,10760071,47730632,f,0,255,844,233,0.83,0.91,0,0
Frag,10750004,47718262,10750281,47718539,f,0,278,1064,272,0.96,0.98,0,0
Frag,10651199,47551970,10651664,47552435,f,0,466,1280,393,0.69,0.84,0,0
Frag,6741007,41296440,6741253,41296686,f,0,247,804,224,0.81,0.91,0,0
Frag,6738088,41291903,6738332,41292147,f,0,245,676,207,0.69,0.84,0,0
Frag,6738088,41287590,6738332,41287834,f,0,245,684,208,0.70,0.85,0,0
Frag,6674568,41197832,6674825,41198089,f,0,258,672,213,0.65,0.83,0,0
Frag,813971,35058429,814517,35058975,f,0,547,1588,472,0.73,0.86,0,0
Frag,812265,35056705,812470,35056910,f,0,206,672,187,0.82,0.91,0,0
Frag,687147,34886145,687348,34886346,f,0,202,720,191,0.89,0.95,0,0
Frag,639006,34791888,639206,34792088,f,0,201,660,183,0.82,0.91,0,0
Frag,607574,34753326,610688,34756440,f,0,3115,10372,2854,0.83,0.92,0,0
Frag,610786,34756513,611275,34757002,f,0,490,1392,419,0.71,0.86,0,0
Frag,611362,34757072,612834,34758544,f,0,1473,4428,1290,0.75,0.88,0,0
Frag,612919,34758609,614076,34759766,f,0,1158,3704,1042,0.80,0.90,0,0
Frag,604178,34749794,607116,34752732,f,0,2939,9652,2676,0.82,0.91,0,0
Frag,601203,34746777,604077,34749651,f,0,2875,9108,2576,0.79,0.90,0,0
Frag,614205,34759776,614871,34760442,f,0,667,2036,588,0.76,0.88,0,0
Frag,407001,34375162,407396,34375557,f,0,396,1184,346,0.75,0.87,0,0
Frag,165381,33997708,166717,33999044,f,0,1337,3588,1117,0.67,0.84,0,0
Frag,94044,33923674,94410,33924040,f,0,367,1052,315,0.72,0.86,0,0
Frag,93242,33922869,93994,33923621,f,0,753,2044,632,0.68,0.84,0,0
Frag,17355221,50219197,17355446,50219422,f,0,226,672,197,0.74,0.87,0,0
Frag,17203754,50046378,17203996,50046620,f,0,243,708,210,0.73,0.86,0,0
Frag,12583491,44197051,12583848,44197408,f,0,358,1016,306,0.71,0.85,0,0
Frag,12276383,43799324,12277065,43800006,f,0,683,1804,567,0.66,0.83,0,0
Frag,5905746,37130345,5906193,37130792,f,0,448,1424,402,0.79,0.90,0,0
Frag,16582363,47541000,16582587,47541224,f,0,225,732,204,0.81,0.91,0,0
Frag,16582703,47541299,16582967,47541563,f,0,265,804,233,0.76,0.88,0,0
Frag,16456491,47409040,16456864,47409413,f,0,374,1184,335,0.79,0.90,0,0
Frag,16456110,47408575,16456333,47408798,f,0,224,624,190,0.70,0.85,0,0
Frag,16288760,47228883,16289109,47229232,f,0,350,1064,308,0.76,0.88,0,0
Frag,16382749,47318888,16383419,47319558,f,0,671,2108,599,0.79,0.89,0,0
Frag,22720313,52888826,22720550,52889063,f,0,238,672,203,0.71,0.85,0,0
Frag,8008205,37288694,8009313,37289802,f,0,1109,2884,915,0.65,0.83,0,0
Frag,7990269,37266611,7990560,37266902,f,0,292,880,256,0.75,0.88,0,0
Frag,7995334,37266613,7995623,37266902,f,0,290,864,253,0.74,0.87,0,0
Frag,7987862,37254805,7988151,37255094,f,0,290,816,247,0.70,0.85,0,0
Frag,7975878,37241857,7976156,37242135,f,0,279,860,247,0.77,0.89,0,0
