All by-Identity Ungapped Fragments (Hits based approach)
[Abr.98/Apr.2010/Dec.2011 -- <ortrelles@uma.es>
SeqX filename        : alb_e2.fasta
SeqY filename        : atr_e2.fasta
SeqX name            : e2
SeqY name            : e2
SeqX length          : 51801758
SeqY length          : 58368459
Min.fragment.length  : 200
Min.Identity         : 65
Tot Hits (seeds)     : 762893
Tot Hits (seeds) used: 760564
Total fragments      : 1164
========================================================
Total CSB: 0
========================================================
Type,xStart,yStart,xEnd,yEnd,strand(f/r),block,length,score,ident,similarity,%ident,SeqX,SeqY
Frag,6324862,47762226,6325147,47762511,f,0,286,904,256,0.79,0.90,0,0
Frag,6232256,47668987,6234886,47671617,f,0,2631,7844,2296,0.75,0.87,0,0
Frag,6227206,47663523,6228526,47664843,f,0,1321,4172,1182,0.79,0.89,0,0
Frag,21655497,55563283,21655729,55563515,f,0,233,724,207,0.78,0.89,0,0
Frag,6965839,40513790,6966085,40514036,f,0,247,820,226,0.83,0.91,0,0
Frag,6965297,40513226,6965792,40513721,f,0,496,1608,449,0.81,0.91,0,0
Frag,6960605,40508001,6960827,40508223,f,0,223,676,196,0.76,0.88,0,0
Frag,6862396,40394873,6862971,40395448,f,0,576,1736,505,0.75,0.88,0,0
Frag,6938335,40470409,6938956,40471030,f,0,622,1704,524,0.68,0.84,0,0
Frag,6931384,40461397,6933123,40463136,f,0,1740,4888,1481,0.70,0.85,0,0
Frag,6792556,40320266,6793270,40320980,f,0,715,2156,627,0.75,0.88,0,0
Frag,6763755,40288756,6764376,40289377,f,0,622,2072,570,0.83,0.92,0,0
Frag,6741004,40265970,6741257,40266223,f,0,254,784,225,0.77,0.89,0,0
Frag,6675186,40193049,6675413,40193276,f,0,228,600,189,0.66,0.83,0,0
Frag,6569043,40070062,6570238,40071257,f,0,1196,3264,1006,0.68,0.84,0,0
Frag,22109002,54974106,22109228,54974332,f,0,227,772,210,0.85,0.93,0,0
Frag,22370908,55235358,22371223,55235673,f,0,316,872,267,0.69,0.84,0,0
Frag,21735733,54576482,21735945,54576694,f,0,213,740,199,0.87,0.93,0,0
Frag,21718401,54553935,21719588,54555122,f,0,1188,3720,1059,0.78,0.89,0,0
Frag,16068442,47326901,16068642,47327101,f,0,201,628,179,0.78,0.89,0,0
Frag,16063816,47319888,16064022,47320094,f,0,207,692,190,0.84,0.92,0,0
Frag,6525590,35233197,6525981,35233588,f,0,392,1048,327,0.67,0.83,0,0
Frag,3603382,32248939,3604473,32250030,f,0,1092,3376,968,0.77,0.89,0,0
Frag,3504342,32145404,3504649,32145711,f,0,308,832,258,0.68,0.84,0,0
Frag,3542055,32181000,3542426,32181371,f,0,372,1280,346,0.86,0.93,0,0
Frag,3535359,32173862,3535586,32174089,f,0,228,856,221,0.94,0.97,0,0
Frag,3520442,32158436,3520739,32158733,f,0,298,888,260,0.74,0.87,0,0
Frag,3472360,32105838,3473440,32106918,f,0,1081,3204,941,0.74,0.87,0,0
Frag,3475944,32109280,3476203,32109539,f,0,260,752,224,0.72,0.86,0,0
Frag,3467582,32100402,3467786,32100606,f,0,205,628,181,0.77,0.88,0,0
Frag,3415776,32040832,3416133,32041189,f,0,358,1048,310,0.73,0.87,0,0
Frag,3415022,32040015,3415404,32040397,f,0,383,1148,335,0.75,0.87,0,0
Frag,3413412,32038067,3413670,32038325,f,0,259,900,242,0.87,0.93,0,0
Frag,3399102,32020530,3399310,32020738,f,0,209,724,195,0.87,0.93,0,0
Frag,3389914,32008618,3391010,32009714,f,0,1097,3740,1016,0.85,0.93,0,0
Frag,3368258,31983739,3368522,31984003,f,0,265,820,235,0.77,0.89,0,0
Frag,3367687,31983144,3367894,31983351,f,0,208,784,202,0.94,0.97,0,0
