All by-Identity Ungapped Fragments (Hits based approach)
[Abr.98/Apr.2010/Dec.2011 -- <ortrelles@uma.es>
SeqX filename        : atr_e1.fasta
SeqY filename        : gam_e1.fasta
SeqX name            : e1
SeqY name            : e1
SeqX length          : 16091211
SeqY length          : 24393108
Min.fragment.length  : 200
Min.Identity         : 65
Tot Hits (seeds)     : 445979
Tot Hits (seeds) used: 444922
Total fragments      : 464
========================================================
Total CSB: 0
========================================================
Type,xStart,yStart,xEnd,yEnd,strand(f/r),block,length,score,ident,similarity,%ident,SeqX,SeqY
Frag,1328744,19927339,1329724,19928319,f,0,981,2620,818,0.67,0.83,0,0
Frag,1303349,19868160,1303594,19868405,f,0,246,728,214,0.74,0.87,0,0
Frag,1270843,19834203,1271595,19834955,f,0,753,2196,651,0.73,0.86,0,0
Frag,1466659,19939283,1466970,19939594,f,0,312,880,266,0.71,0.85,0,0
Frag,1214886,18978096,1215511,18978721,f,0,626,1976,560,0.79,0.89,0,0
Frag,6513401,23151250,6513630,23151479,f,0,230,712,204,0.77,0.89,0,0
Frag,7507654,23988877,7507859,23989082,f,0,206,800,203,0.97,0.99,0,0
Frag,1974388,16713301,1974967,16713880,f,0,580,1712,504,0.74,0.87,0,0
Frag,6513401,21081110,6513630,21081339,f,0,230,712,204,0.77,0.89,0,0
Frag,6513401,21074420,6513630,21074649,f,0,230,720,205,0.78,0.89,0,0
Frag,708388,15252928,708854,15253394,f,0,467,1316,398,0.70,0.85,0,0
Frag,708999,15253476,709380,15253857,f,0,382,1080,326,0.71,0.85,0,0
Frag,709461,15253914,709712,15254165,f,0,252,704,214,0.70,0.85,0,0
Frag,635807,14946042,636249,14946484,f,0,443,1428,400,0.81,0.90,0,0
Frag,636329,14946561,637567,14947799,f,0,1239,3404,1045,0.69,0.84,0,0
Frag,629174,14937452,629413,14937691,f,0,240,648,201,0.68,0.84,0,0
Frag,612566,14896420,612907,14896761,f,0,342,1072,305,0.78,0.89,0,0
Frag,5529257,19113598,5529471,19113812,f,0,215,612,184,0.71,0.86,0,0
Frag,5530065,19114364,5530352,19114651,f,0,288,768,240,0.67,0.83,0,0
Frag,5733685,19264240,5733946,19264501,f,0,262,728,222,0.69,0.85,0,0
Frag,5734020,19264554,5734444,19264978,f,0,425,1156,357,0.68,0.84,0,0
Frag,5734745,19265210,5735020,19265485,f,0,276,792,237,0.72,0.86,0,0
Frag,5736462,19266139,5737083,19266760,f,0,622,2024,564,0.81,0.91,0,0
Frag,6266433,19783655,6266997,19784219,f,0,565,1588,481,0.70,0.85,0,0
Frag,6113626,19602067,6114404,19602845,f,0,779,2204,665,0.71,0.85,0,0
Frag,6111282,19597884,6112671,19599273,f,0,1390,3952,1189,0.71,0.86,0,0
Frag,6030803,19507142,6031325,19507664,f,0,523,1764,482,0.84,0.92,0,0
Frag,6022639,19498975,6022909,19499245,f,0,271,788,234,0.73,0.86,0,0
Frag,6022913,19499246,6023737,19500070,f,0,825,2740,755,0.83,0.92,0,0
Frag,6021588,19497915,6022442,19498769,f,0,855,2612,754,0.76,0.88,0,0
Frag,6022412,19498736,6022689,19499013,f,0,278,760,234,0.68,0.84,0,0
Frag,6023766,19500072,6026640,19502946,f,0,2875,9492,2624,0.83,0.91,0,0
Frag,6019338,19495566,6019726,19495954,f,0,389,1148,338,0.74,0.87,0,0
Frag,6049186,19525309,6049490,19525613,f,0,305,932,269,0.76,0.88,0,0
Frag,6102008,19571835,6103194,19573021,f,0,1187,3980,1091,0.84,0.92,0,0
Frag,6103276,19573083,6103633,19573440,f,0,358,1184,327,0.83,0.91,0,0
Frag,6621955,19687042,6622401,19687488,f,0,447,1188,372,0.66,0.83,0,0
Frag,6434896,18533743,6435111,18533958,f,0,216,640,188,0.74,0.87,0,0
Frag,6462336,18545309,6462844,18545817,f,0,509,1732,471,0.85,0.93,0,0
Frag,6463395,18546302,6463767,18546674,f,0,373,1236,341,0.83,0.91,0,0
Frag,6477260,18558541,6478310,18559591,f,0,1051,3516,965,0.84,0.92,0,0
Frag,6577181,18645986,6577663,18646468,f,0,483,1436,421,0.74,0.87,0,0
Frag,6591386,18655804,6592263,18656681,f,0,878,2480,749,0.71,0.85,0,0
Frag,6538944,18601692,6539292,18602040,f,0,349,1220,327,0.87,0.94,0,0
Frag,7206400,18125493,7206733,18125826,f,0,334,1000,292,0.75,0.87,0,0
Frag,7205565,18120271,7205852,18120558,f,0,288,784,242,0.68,0.84,0,0
Frag,6965704,17838723,6965970,17838989,f,0,267,876,243,0.82,0.91,0,0
Frag,6808704,17669688,6809928,17670912,f,0,1225,3588,1061,0.73,0.87,0,0
Frag,8616367,19282294,8616706,19282633,f,0,340,1136,312,0.84,0.92,0,0
Frag,6513401,17108367,6513630,17108596,f,0,230,728,206,0.79,0.90,0,0
Frag,1167057,11394783,1168193,11395919,f,0,1137,3084,954,0.68,0.84,0,0
