All by-Identity Ungapped Fragments (Hits based approach)
[Abr.98/Apr.2010/Dec.2011 -- <ortrelles@uma.es>
SeqX filename        : alb_e5.fasta
SeqY filename        : atr_e5.fasta
SeqX name            : e5
SeqY name            : e5
SeqX length          : 34682003
SeqY length          : 37911302
Min.fragment.length  : 200
Min.Identity         : 65
Tot Hits (seeds)     : 231334
Tot Hits (seeds) used: 230821
Total fragments      : 269
========================================================
Total CSB: 0
========================================================
Type,xStart,yStart,xEnd,yEnd,strand(f/r),block,length,score,ident,similarity,%ident,SeqX,SeqY
Frag,6328879,37448133,6329748,37449002,f,0,870,3032,814,0.87,0.94,0,0
Frag,6262980,37381054,6263722,37381796,f,0,743,2140,639,0.72,0.86,0,0
Frag,6325881,37442073,6326908,37443100,f,0,1028,3464,947,0.84,0.92,0,0
Frag,6003958,34589557,6004281,34589880,f,0,324,1144,305,0.88,0.94,0,0
Frag,6015744,34601317,6015958,34601531,f,0,215,636,187,0.74,0.87,0,0
Frag,6003253,34588564,6003621,34588932,f,0,369,1180,332,0.80,0.90,0,0
Frag,5996321,34580855,5996650,34581184,f,0,330,1072,299,0.81,0.91,0,0
Frag,6221187,34777047,6221402,34777262,f,0,216,752,202,0.87,0.94,0,0
Frag,6157949,34705020,6159120,34706191,f,0,1172,3192,985,0.68,0.84,0,0
Frag,6154707,34700342,6155098,34700733,f,0,392,1048,327,0.67,0.83,0,0
Frag,8530320,36939764,8530688,36940132,f,0,369,1036,314,0.70,0.85,0,0
Frag,10871196,36544764,10871462,36545030,f,0,267,868,242,0.81,0.91,0,0
Frag,10900204,36572166,10900569,36572531,f,0,366,952,302,0.65,0.83,0,0
Frag,10767211,36429121,10767552,36429462,f,0,342,976,293,0.71,0.86,0,0
Frag,10667594,36319107,10669495,36321008,f,0,1902,5280,1611,0.69,0.85,0,0
Frag,10701317,36352768,10701578,36353029,f,0,262,768,227,0.73,0.87,0,0
Frag,12739052,36298087,12739791,36298826,f,0,740,2088,631,0.71,0.85,0,0
Frag,12717448,36267744,12717810,36268106,f,0,363,1060,314,0.73,0.87,0,0
Frag,12650235,36190674,12650559,36190998,f,0,325,1020,290,0.78,0.89,0,0
Frag,12650627,36191060,12651124,36191557,f,0,498,1408,425,0.71,0.85,0,0
Frag,8339952,31695885,8340781,31696714,f,0,830,2456,722,0.74,0.87,0,0
Frag,8332170,31686966,8332493,31687289,f,0,324,984,285,0.76,0.88,0,0
Frag,8267366,31610139,8267767,31610540,f,0,402,1184,349,0.74,0.87,0,0
Frag,8270534,31613224,8270784,31613474,f,0,251,836,230,0.83,0.92,0,0
Frag,7926168,31153886,7926647,31154365,f,0,480,1360,410,0.71,0.85,0,0
