All by-Identity Ungapped Fragments (Hits based approach)
[Abr.98/Apr.2010/Dec.2011 -- <ortrelles@uma.es>
SeqX filename        : alb_e5.fasta
SeqY filename        : gam_e5.fasta
SeqX name            : e5
SeqY name            : e5
SeqX length          : 34682003
SeqY length          : 41963435
Min.fragment.length  : 200
Min.Identity         : 65
Tot Hits (seeds)     : 255038
Tot Hits (seeds) used: 253457
Total fragments      : 802
========================================================
Total CSB: 0
========================================================
Type,xStart,yStart,xEnd,yEnd,strand(f/r),block,length,score,ident,similarity,%ident,SeqX,SeqY
Frag,741586,41231617,742672,41232703,f,0,1087,3004,919,0.69,0.85,0,0
Frag,689991,41154557,690286,41154852,f,0,296,808,249,0.68,0.84,0,0
Frag,688558,41153085,689069,41153596,f,0,512,1440,436,0.70,0.85,0,0
Frag,678084,41141920,680497,41144333,f,0,2414,7448,2138,0.77,0.89,0,0
Frag,674809,41138576,675064,41138831,f,0,256,760,223,0.74,0.87,0,0
Frag,5761218,40784675,5761616,40785073,f,0,399,1308,363,0.82,0.91,0,0
Frag,5775508,40797754,5775811,40798057,f,0,304,896,264,0.74,0.87,0,0
Frag,5774081,40796274,5774414,40796607,f,0,334,1024,295,0.77,0.88,0,0
Frag,5789849,40810662,5790146,40810959,f,0,298,824,252,0.69,0.85,0,0
Frag,5887456,40898037,5887687,40898268,f,0,232,696,203,0.75,0.88,0,0
Frag,5893926,40901964,5895437,40903475,f,0,1512,4304,1294,0.71,0.86,0,0
Frag,580125,35469495,580363,35469733,f,0,239,644,200,0.67,0.84,0,0
Frag,548459,35412696,549945,35414182,f,0,1487,3996,1243,0.67,0.84,0,0
Frag,536372,35396880,537527,35398035,f,0,1156,3696,1040,0.80,0.90,0,0
Frag,519110,35366905,519940,35367735,f,0,831,2692,752,0.81,0.90,0,0
Frag,449660,35231954,451162,35233456,f,0,1503,4020,1254,0.67,0.83,0,0
Frag,460434,35242215,461448,35243229,f,0,1015,2716,847,0.67,0.83,0,0
Frag,430844,35200537,431332,35201025,f,0,489,1516,434,0.78,0.89,0,0
Frag,418654,35177775,419320,35178441,f,0,667,1860,566,0.70,0.85,0,0
Frag,413765,35171156,414436,35171827,f,0,672,1808,562,0.67,0.84,0,0
Frag,254362,34867406,254967,34868011,f,0,606,1720,518,0.71,0.85,0,0
Frag,131748,34653746,132051,34654049,f,0,304,960,272,0.79,0.89,0,0
Frag,2895983,36850794,2896565,36851376,f,0,583,1708,505,0.73,0.87,0,0
Frag,2895061,36849560,2895891,36850390,f,0,831,2620,743,0.79,0.89,0,0
Frag,2880898,36834450,2881391,36834943,f,0,494,1304,410,0.66,0.83,0,0
Frag,4396051,38341643,4396413,38342005,f,0,363,1132,323,0.78,0.89,0,0
Frag,4400754,38346070,4401119,38346435,f,0,366,1072,317,0.73,0.87,0,0
Frag,4385639,38328998,4385911,38329270,f,0,273,860,244,0.79,0.89,0,0
Frag,4386394,38329729,4386818,38330153,f,0,425,1316,377,0.77,0.89,0,0
Frag,2795665,36722862,2796005,36723202,f,0,341,1004,296,0.74,0.87,0,0
Frag,2796199,36723330,2796454,36723585,f,0,256,720,218,0.70,0.85,0,0
Frag,2770656,36692312,2771461,36693117,f,0,806,2312,692,0.72,0.86,0,0
Frag,2770656,36684005,2771461,36684810,f,0,806,2296,690,0.71,0.86,0,0
Frag,2752630,36646277,2752876,36646523,f,0,247,724,214,0.73,0.87,0,0
Frag,2752929,36646566,2753140,36646777,f,0,212,720,196,0.85,0.92,0,0
Frag,2748749,36642302,2748953,36642506,f,0,205,700,190,0.85,0.93,0,0
Frag,2751636,36645117,2751974,36645455,f,0,339,1188,318,0.88,0.94,0,0
Frag,2670732,36529998,2670940,36530206,f,0,209,612,181,0.73,0.87,0,0
Frag,5950904,39539332,5951795,39540223,f,0,892,2408,747,0.67,0.84,0,0
Frag,5925397,39510859,5925706,39511168,f,0,310,872,264,0.70,0.85,0,0
Frag,5917965,39500528,5918214,39500777,f,0,250,824,228,0.82,0.91,0,0
Frag,5563248,39135429,5563540,39135721,f,0,293,836,251,0.71,0.86,0,0
Frag,5565006,39137109,5565708,39137811,f,0,703,1972,598,0.70,0.85,0,0
Frag,7636639,39989069,7636925,39989355,f,0,287,892,255,0.78,0.89,0,0
Frag,7593363,39945433,7593569,39945639,f,0,207,724,194,0.87,0.94,0,0
Frag,7615278,39966219,7615622,39966563,f,0,345,1132,314,0.82,0.91,0,0
Frag,7615688,39966628,7615897,39966837,f,0,210,600,180,0.71,0.86,0,0
Frag,7636228,39985532,7636575,39985879,f,0,348,968,295,0.70,0.85,0,0
Frag,7636639,39985942,7636925,39986228,f,0,287,884,254,0.77,0.89,0,0
Frag,7686726,40034207,7687040,40034521,f,0,315,956,277,0.76,0.88,0,0
Frag,7684859,40031711,7685737,40032589,f,0,879,2468,748,0.70,0.85,0,0
Frag,6325882,37742861,6327317,37744296,f,0,1436,4792,1317,0.83,0.92,0,0
Frag,6243881,37646604,6244086,37646809,f,0,206,632,182,0.77,0.88,0,0
Frag,6221187,37621760,6221401,37621974,f,0,215,716,197,0.83,0.92,0,0
Frag,6187799,37566021,6188136,37566358,f,0,338,888,280,0.66,0.83,0,0
Frag,6154707,37505510,6155099,37505902,f,0,393,1076,331,0.68,0.84,0,0
Frag,6325904,37466324,6327317,37467737,f,0,1414,4728,1298,0.84,0.92,0,0
Frag,6325882,37451579,6327245,37452942,f,0,1364,4608,1258,0.84,0.92,0,0
Frag,5348142,35857386,5349051,35858295,f,0,910,2544,773,0.70,0.85,0,0
Frag,5241831,35711177,5242079,35711425,f,0,249,716,214,0.72,0.86,0,0
Frag,5238851,35707466,5239123,35707738,f,0,273,788,235,0.72,0.86,0,0
Frag,5223235,35688590,5223447,35688802,f,0,213,668,190,0.78,0.89,0,0
Frag,5217348,35682406,5219623,35684681,f,0,2276,6744,1981,0.74,0.87,0,0
Frag,5211923,35671744,5212486,35672307,f,0,564,1816,509,0.80,0.90,0,0
Frag,5204981,35664165,5205291,35664475,f,0,311,828,259,0.67,0.83,0,0
Frag,5205681,35664853,5206772,35665944,f,0,1092,3224,949,0.74,0.87,0,0
Frag,1332485,30343501,1333665,30344681,f,0,1181,3588,1039,0.76,0.88,0,0
Frag,1323716,30322978,1323972,30323234,f,0,257,852,235,0.83,0.91,0,0
Frag,1322989,30320503,1323212,30320726,f,0,224,640,192,0.71,0.86,0,0
Frag,8907216,37372700,8907487,37372971,f,0,272,744,229,0.68,0.84,0,0
Frag,8910618,37376065,8910943,37376390,f,0,326,960,283,0.74,0.87,0,0
Frag,8888669,37351822,8890214,37353367,f,0,1546,4776,1370,0.77,0.89,0,0
Frag,8885403,37347149,8885738,37347484,f,0,336,976,290,0.73,0.86,0,0
Frag,8816678,37228161,8816940,37228423,f,0,263,812,233,0.77,0.89,0,0
Frag,8770864,37175205,8771170,37175511,f,0,307,900,266,0.73,0.87,0,0
Frag,8770187,37174498,8770758,37175069,f,0,572,1704,499,0.74,0.87,0,0
Frag,8612413,36975907,8612623,36976117,f,0,211,692,192,0.82,0.91,0,0
Frag,8582417,36940867,8583535,36941985,f,0,1119,3164,955,0.71,0.85,0,0
Frag,8530319,36879424,8530645,36879750,f,0,327,1044,294,0.80,0.90,0,0
Frag,13348207,41063913,13348578,41064284,f,0,372,1032,315,0.69,0.85,0,0
Frag,13348207,41054083,13348446,41054322,f,0,240,696,207,0.72,0.86,0,0
Frag,13348207,41049113,13348664,41049570,f,0,458,1272,388,0.69,0.85,0,0
Frag,13348207,41047276,13348664,41047733,f,0,458,1272,388,0.69,0.85,0,0
Frag,13348207,41043365,13348664,41043822,f,0,458,1256,386,0.69,0.84,0,0
Frag,13348207,41040950,13348664,41041407,f,0,458,1264,387,0.69,0.84,0,0
Frag,8483269,36090549,8483493,36090773,f,0,225,652,194,0.72,0.86,0,0
Frag,8482033,36089292,8483016,36090275,f,0,984,3016,869,0.77,0.88,0,0
Frag,8479689,36086798,8480023,36087132,f,0,335,892,279,0.67,0.83,0,0
Frag,13469777,41054090,13470009,41054322,f,0,233,612,193,0.66,0.83,0,0
Frag,13469777,41049120,13470090,41049433,f,0,314,848,263,0.68,0.84,0,0
Frag,13484704,41063918,13485034,41064248,f,0,331,932,282,0.70,0.85,0,0
Frag,13469777,41047283,13470090,41047596,f,0,314,848,263,0.68,0.84,0,0
Frag,13492273,41063918,13492635,41064280,f,0,363,1036,311,0.71,0.86,0,0
Frag,13494500,41063921,13494893,41064314,f,0,394,1120,337,0.71,0.86,0,0
Frag,13484704,41054088,13484938,41054322,f,0,235,708,206,0.75,0.88,0,0
Frag,13438963,41007395,13439201,41007633,f,0,239,788,218,0.82,0.91,0,0
Frag,13484704,41049118,13485035,41049449,f,0,332,992,290,0.75,0.87,0,0
Frag,13484704,41047281,13485035,41047612,f,0,332,992,290,0.75,0.87,0,0
Frag,13492273,41054088,13492507,41054322,f,0,235,708,206,0.75,0.88,0,0
Frag,13494483,41054074,13494731,41054322,f,0,249,684,210,0.69,0.84,0,0
Frag,13484704,41043370,13485035,41043701,f,0,332,984,289,0.74,0.87,0,0
Frag,13492273,41049118,13492648,41049493,f,0,376,1128,329,0.75,0.88,0,0
Frag,13484704,41040955,13485035,41041286,f,0,332,992,290,0.75,0.87,0,0
Frag,13492273,41047281,13492648,41047656,f,0,376,1128,329,0.75,0.88,0,0
Frag,13494478,41049099,13494854,41049475,f,0,377,1076,323,0.71,0.86,0,0
Frag,13494500,41047284,13494854,41047638,f,0,355,1068,311,0.75,0.88,0,0
Frag,13492273,41043370,13492648,41043745,f,0,376,1112,327,0.74,0.87,0,0
Frag,13494500,41043373,13494854,41043727,f,0,355,1060,310,0.75,0.87,0,0
Frag,13492273,41040955,13492648,41041330,f,0,376,1128,329,0.75,0.88,0,0
Frag,13494483,41040941,13494854,41041312,f,0,372,1072,320,0.72,0.86,0,0
Frag,12492139,39606240,12493323,39607424,f,0,1185,3316,1007,0.70,0.85,0,0
Frag,14339377,38108226,14340152,38109001,f,0,776,2280,673,0.73,0.87,0,0
Frag,14311462,38076392,14311726,38076656,f,0,265,836,237,0.79,0.89,0,0
Frag,11257455,34100142,11257674,34100361,f,0,220,624,188,0.71,0.85,0,0
Frag,11235909,34061965,11236742,34062798,f,0,834,2576,739,0.77,0.89,0,0
Frag,11232516,34056569,11232983,34057036,f,0,468,1288,395,0.69,0.84,0,0
Frag,13567780,35653641,13568155,35654016,f,0,376,992,312,0.66,0.83,0,0
Frag,13549007,35618276,13549280,35618549,f,0,274,944,255,0.86,0.93,0,0
Frag,13545295,35613193,13545509,35613407,f,0,215,604,183,0.70,0.85,0,0
Frag,16648158,38457728,16649189,38458759,f,0,1032,3240,921,0.78,0.89,0,0
Frag,16544780,38353455,16545105,38353780,f,0,326,1072,297,0.82,0.91,0,0
Frag,3262929,24942379,3263129,24942579,f,0,201,532,167,0.66,0.83,0,0
Frag,3138826,24767423,3139091,24767688,f,0,266,816,235,0.77,0.88,0,0
Frag,3129617,24755372,3130073,24755828,f,0,457,1276,388,0.70,0.85,0,0
Frag,3123881,24747875,3124684,24748678,f,0,804,2256,684,0.70,0.85,0,0
Frag,3113596,24736686,3114653,24737743,f,0,1058,2872,888,0.68,0.84,0,0
Frag,3115770,24738842,3116789,24739861,f,0,1020,2696,847,0.66,0.83,0,0
Frag,3116800,24739869,3119787,24742856,f,0,2988,7792,2468,0.65,0.83,0,0
Frag,3111390,24734199,3111804,24734613,f,0,415,1164,353,0.70,0.85,0,0
Frag,7764077,28096002,7764378,28096303,f,0,302,1120,291,0.93,0.96,0,0
Frag,12640846,32958672,12641059,32958885,f,0,214,584,180,0.68,0.84,0,0
Frag,12638003,32954137,12638434,32954568,f,0,432,1152,360,0.67,0.83,0,0
Frag,6469424,26319418,6469631,26319625,f,0,208,656,186,0.79,0.89,0,0
Frag,6468495,26318410,6469426,26319341,f,0,932,2936,833,0.79,0.89,0,0
Frag,6473829,26319418,6474036,26319625,f,0,208,712,193,0.86,0.93,0,0
Frag,6472900,26318410,6473831,26319341,f,0,932,3224,869,0.86,0.93,0,0
Frag,6456025,26300223,6456264,26300462,f,0,240,728,211,0.76,0.88,0,0
Frag,6455264,26299321,6455564,26299621,f,0,301,924,266,0.77,0.88,0,0
Frag,6477009,26319416,6477218,26319625,f,0,210,656,187,0.78,0.89,0,0
Frag,6476006,26318410,6476937,26319341,f,0,932,2768,812,0.74,0.87,0,0
Frag,6456025,26294526,6456270,26294771,f,0,246,784,221,0.80,0.90,0,0
Frag,12037878,31442348,12038215,31442685,f,0,338,1064,302,0.79,0.89,0,0
Frag,12013986,31414272,12014275,31414561,f,0,290,968,266,0.83,0.92,0,0
Frag,12007957,31406431,12008575,31407049,f,0,619,1788,533,0.72,0.86,0,0
Frag,12000958,31399010,12001788,31399840,f,0,831,2268,699,0.68,0.84,0,0
Frag,11929231,31316110,11930171,31317050,f,0,941,2604,796,0.69,0.85,0,0
Frag,11900586,31279470,11901122,31280006,f,0,537,1724,484,0.80,0.90,0,0
Frag,11901596,31280469,11902572,31281445,f,0,977,2764,834,0.71,0.85,0,0
Frag,11894462,31266086,11895048,31266672,f,0,587,1636,498,0.70,0.85,0,0
Frag,19376085,38713437,19376859,38714211,f,0,775,2332,679,0.75,0.88,0,0
Frag,19381721,38719016,19382082,38719377,f,0,362,1136,323,0.78,0.89,0,0
Frag,19585942,38906230,19586177,38906465,f,0,236,760,213,0.81,0.90,0,0
Frag,19586831,38907086,19587317,38907572,f,0,487,1580,441,0.81,0.91,0,0
Frag,11775977,31053820,11776309,31054152,f,0,333,940,284,0.71,0.85,0,0
Frag,11769463,31045054,11770429,31046020,f,0,967,2732,825,0.71,0.85,0,0
Frag,11768481,31043377,11769409,31044305,f,0,929,2428,768,0.65,0.83,0,0
Frag,11703540,30932274,11704014,30932748,f,0,475,1492,424,0.79,0.89,0,0
Frag,11600291,30790127,11600977,30790813,f,0,687,2092,605,0.76,0.88,0,0
Frag,11601226,30791032,11601739,30791545,f,0,514,1640,462,0.80,0.90,0,0
Frag,11532784,30714387,11533223,30714826,f,0,440,1424,398,0.81,0.90,0,0
Frag,11533364,30714916,11533795,30715347,f,0,432,1224,369,0.71,0.85,0,0
Frag,17311339,35909670,17311555,35909886,f,0,217,660,191,0.76,0.88,0,0
Frag,17312245,35910512,17312464,35910731,f,0,220,664,193,0.75,0.88,0,0
Frag,17300306,35898505,17300644,35898843,f,0,339,1084,305,0.80,0.90,0,0
Frag,17368455,35963758,17368755,35964058,f,0,301,884,261,0.73,0.87,0,0
Frag,17425495,36017075,17425991,36017571,f,0,497,1420,426,0.71,0.86,0,0
Frag,19754183,38174119,19754445,38174381,f,0,263,796,231,0.76,0.88,0,0
Frag,19753835,38173761,19754131,38174057,f,0,297,884,259,0.74,0.87,0,0
Frag,19754789,38174637,19756002,38175850,f,0,1214,3560,1052,0.73,0.87,0,0
Frag,19816829,38234080,19817234,38234485,f,0,406,1400,378,0.86,0.93,0,0
Frag,19815743,38232091,19816089,38232437,f,0,347,1252,330,0.90,0.95,0,0
Frag,19814928,38231038,19815231,38231341,f,0,304,1008,278,0.83,0.91,0,0
Frag,19825507,38241464,19826012,38241969,f,0,506,1440,433,0.71,0.86,0,0
Frag,19810624,38226048,19810852,38226276,f,0,229,756,209,0.83,0.91,0,0
Frag,19841155,38256208,19841985,38257038,f,0,831,2732,757,0.82,0.91,0,0
Frag,19844963,38259844,19845436,38260317,f,0,474,1352,406,0.71,0.86,0,0
Frag,19855988,38270575,19857601,38272188,f,0,1614,4872,1416,0.75,0.88,0,0
Frag,19744872,38158034,19745101,38158263,f,0,230,744,208,0.81,0.90,0,0
Frag,15118966,33331571,15119740,33332345,f,0,775,2236,667,0.72,0.86,0,0
Frag,15102659,33305361,15103367,33306069,f,0,709,1972,601,0.70,0.85,0,0
Frag,9205710,26863245,9205994,26863529,f,0,285,764,238,0.67,0.84,0,0
Frag,9050628,26633067,9051318,26633757,f,0,691,1988,594,0.72,0.86,0,0
Frag,9045543,26626332,9046953,26627742,f,0,1411,3924,1196,0.70,0.85,0,0
