All by-Identity Ungapped Fragments (Hits based approach)
[Abr.98/Apr.2010/Dec.2011 -- <ortrelles@uma.es>
SeqX filename        : alb_e4.fasta
SeqY filename        : gam_e4.fasta
SeqX name            : e4
SeqY name            : e4
SeqX length          : 37976048
SeqY length          : 53200684
Min.fragment.length  : 200
Min.Identity         : 65
Tot Hits (seeds)     : 403736
Tot Hits (seeds) used: 402194
Total fragments      : 810
========================================================
Total CSB: 0
========================================================
Type,xStart,yStart,xEnd,yEnd,strand(f/r),block,length,score,ident,similarity,%ident,SeqX,SeqY
Frag,570486,51230447,570728,51230689,f,0,243,804,222,0.83,0.91,0,0
Frag,464636,51046986,464841,51047191,f,0,206,592,177,0.72,0.86,0,0
Frag,329701,50830638,329924,50830861,f,0,224,632,191,0.71,0.85,0,0
Frag,1227831,49260335,1228347,49260851,f,0,517,1404,434,0.68,0.84,0,0
Frag,1227831,49228279,1228351,49228799,f,0,521,1404,436,0.67,0.84,0,0
Frag,1227831,49216024,1228138,49216331,f,0,308,880,264,0.71,0.86,0,0
Frag,1227831,49211162,1228346,49211677,f,0,516,1376,430,0.67,0.83,0,0
Frag,1252877,49137773,1253103,49137999,f,0,227,596,188,0.66,0.83,0,0
Frag,1501221,48806075,1501913,48806767,f,0,693,1876,581,0.68,0.84,0,0
Frag,10645558,48137497,10646136,48138075,f,0,579,1556,484,0.67,0.84,0,0
Frag,10520636,47969579,10521019,47969962,f,0,384,1152,336,0.75,0.88,0,0
Frag,10504328,47952936,10504733,47953341,f,0,406,1240,358,0.76,0.88,0,0
Frag,10502636,47951138,10503120,47951622,f,0,485,1468,426,0.76,0.88,0,0
Frag,10493280,47941000,10493569,47941289,f,0,290,912,259,0.79,0.89,0,0
Frag,10492877,47940583,10493200,47940906,f,0,324,920,277,0.71,0.85,0,0
Frag,10442673,47849227,10443343,47849897,f,0,671,1940,578,0.72,0.86,0,0
Frag,10439486,47845813,10439871,47846198,f,0,386,1208,344,0.78,0.89,0,0
Frag,10438664,47844957,10438891,47845184,f,0,228,704,202,0.77,0.89,0,0
Frag,10455030,47861094,10455669,47861733,f,0,640,1728,536,0.68,0.84,0,0
Frag,10344112,47750153,10345033,47751074,f,0,922,2760,806,0.75,0.87,0,0
Frag,10251684,47601706,10251946,47601968,f,0,263,796,231,0.76,0.88,0,0
Frag,10234886,47581197,10235348,47581659,f,0,463,1316,396,0.71,0.86,0,0
Frag,10235417,47581725,10235649,47581957,f,0,233,612,193,0.66,0.83,0,0
Frag,11915177,46917858,11915442,46918123,f,0,266,752,227,0.71,0.85,0,0
Frag,11914438,46917118,11915122,46917802,f,0,685,1988,591,0.73,0.86,0,0
Frag,14293609,44326904,14294330,44327625,f,0,722,2128,627,0.74,0.87,0,0
Frag,14119962,44117701,14120704,44118443,f,0,743,1980,619,0.67,0.83,0,0
Frag,14104812,44098277,14105593,44099058,f,0,782,2048,647,0.65,0.83,0,0
Frag,14099495,44092160,14099921,44092586,f,0,427,1180,361,0.69,0.85,0,0
Frag,14096536,44089002,14098597,44091063,f,0,2062,5536,1723,0.67,0.84,0,0
Frag,17692461,44077555,17693229,44078323,f,0,769,2092,646,0.68,0.84,0,0
Frag,17674121,44058972,17674354,44059205,f,0,234,648,198,0.69,0.85,0,0
Frag,17665737,44049215,17666065,44049543,f,0,329,1180,312,0.90,0.95,0,0
Frag,17654494,44034931,17655034,44035471,f,0,541,1692,482,0.78,0.89,0,0
Frag,17654014,44034256,17654263,44034505,f,0,250,724,215,0.72,0.86,0,0
Frag,17624093,43986950,17624310,43987167,f,0,218,688,195,0.79,0.89,0,0
Frag,17574721,43854072,17574951,43854302,f,0,231,812,217,0.88,0.94,0,0
Frag,17574193,43853529,17574465,43853801,f,0,273,876,246,0.80,0.90,0,0
Frag,19118957,45327982,19120505,45329530,f,0,1549,4268,1308,0.69,0.84,0,0
Frag,19028312,45210363,19028555,45210606,f,0,244,704,210,0.72,0.86,0,0
Frag,19023501,45205367,19024480,45206346,f,0,980,2728,831,0.70,0.85,0,0
Frag,21795896,47044228,21797005,47045337,f,0,1110,3000,930,0.68,0.84,0,0
Frag,18985760,43758342,18985975,43758557,f,0,216,760,203,0.88,0.94,0,0
Frag,15405565,38032479,15405884,38032798,f,0,320,1080,295,0.84,0.92,0,0
Frag,15211540,37790462,15211965,37790887,f,0,426,1528,404,0.90,0.95,0,0
Frag,15188414,37750551,15188695,37750832,f,0,282,968,262,0.86,0.93,0,0
Frag,15187949,37749982,15188284,37750317,f,0,336,1144,311,0.85,0.93,0,0
Frag,26562324,46985272,26563263,46986211,f,0,940,2584,793,0.69,0.84,0,0
Frag,3422881,23739314,3423182,23739615,f,0,302,880,261,0.73,0.86,0,0
Frag,4071880,24371533,4072215,24371868,f,0,336,944,286,0.70,0.85,0,0
